ChpVrsNdx,NumWrd,bPilcrow,PText,RText
1050,14,0,"And the sons of Mishma; Hamuel his son, Zacchur his son, Shimei his son.","And the sons of Mishma; Hamuel his son, Zacchur his son, Shimei his son."
1051,27,0,"And Shimei had sixteen sons and six daughters; but his brethren had not many children, neither did all their family multiply, like to the children of Judah.","And Shimei had sixteen sons and six daughters; but his brethren had not many children, neither did all their family multiply, like to the children of Judah."
1052,9,0,"And they dwelt at Beer-sheba, and Moladah, and Hazar-shual,","And they dwelt at Beer–sheba, and Moladah, and Hazar–shual,"
1053,9,0,"And at Bilhah, and at Ezem, and at Tolad,","And at Bilhah, and at Ezem, and at Tolad,"
1054,9,0,"And at Bethuel, and at Hormah, and at Ziklag,","And at Bethuel, and at Hormah, and at Ziklag,"
1055,20,0,"And at Beth-marcaboth, and Hazar-susim, and at Beth-birei, and at Shaaraim. These were their cities unto the reign of David.","And at Beth–marcaboth, and Hazar–susim, and at Beth–birei, and at Shaaraim. These <i>were</i> their cities unto the reign of David."
1056,14,0,"And their villages were, Etam, and Ain, Rimmon, and Tochen, and Ashan, five cities:","And their villages <i>were</i>, Etam, and Ain, Rimmon, and Tochen, and Ashan, five cities:"
1057,20,0,"And all their villages that were round about the same cities, unto Baal. These were their habitations, and their genealogy.","And all their villages that <i>were</i> round about the same cities, unto Baal. These <i>were</i> their habitations, and their genealogy."
1058,10,0,"And Meshobab, and Jamlech, and Joshah the son of Amaziah,","And Meshobab, and Jamlech, and Joshah the son of Amaziah,"
1059,16,0,"And Joel, and Jehu the son of Josibiah, the son of Seraiah, the son of Asiel,","And Joel, and Jehu the son of Josibiah, the son of Seraiah, the son of Asiel,"
1060,14,0,"And Elioenai, and Jaakobah, and Jeshohaiah, and Asaiah, and Adiel, and Jesimiel, and Benaiah,","And Elioenai, and Jaakobah, and Jeshohaiah, and Asaiah, and Adiel, and Jesimiel, and Benaiah,"
1061,22,0,"And Ziza the son of Shiphi, the son of Allon, the son of Jedaiah, the son of Shimri, the son of Shemaiah;","And Ziza the son of Shiphi, the son of Allon, the son of Jedaiah, the son of Shimri, the son of Shemaiah;"
1062,18,0,"These mentioned by their names were princes in their families: and the house of their fathers increased greatly.","These mentioned by <i>their</i> names <i>were</i> princes in their families: and the house of their fathers increased greatly."
1063,22,1,"And they went to the entrance of Gedor, even unto the east side of the valley, to seek pasture for their flocks.","¶And they went to the entrance of Gedor, <i>even</i> unto the east side of the valley, to seek pasture for their flocks."
1064,25,0,"And they found fat pasture and good, and the land was wide, and quiet, and peaceable; for they of Ham had dwelt there of old.","And they found fat pasture and good, and the land <i>was</i> wide, and quiet, and peaceable; for <i>they</i> of Ham had dwelt there of old."
1065,45,0,"And these written by name came in the days of Hezekiah king of Judah, and smote their tents, and the habitations that were found there, and destroyed them utterly unto this day, and dwelt in their rooms: because there was pasture there for their flocks.","And these written by name came in the days of Hezekiah king of Judah, and smote their tents, and the habitations that were found there, and destroyed them utterly unto this day, and dwelt in their rooms: because <i>there was</i> pasture there for their flocks."
1066,32,0,"And some of them, even of the sons of Simeon, five hundred men, went to mount Seir, having for their captains Pelatiah, and Neariah, and Rephaiah, and Uzziel, the sons of Ishi.","And <i>some</i> of them, <i>even</i> of the sons of Simeon, five hundred men, went to mount Seir, having for their captains Pelatiah, and Neariah, and Rephaiah, and Uzziel, the sons of Ishi."
1067,17,0,"And they smote the rest of the Amalekites that were escaped, and dwelt there unto this day.","And they smote the rest of the Amalekites that were escaped, and dwelt there unto this day."
1281,46,0,"Now the sons of Reuben the firstborn of Israel, (for he was the firstborn; but, forasmuch as he defiled his father's bed, his birthright was given unto the sons of Joseph the son of Israel: and the genealogy is not to be reckoned after the birthright.","Now the sons of Reuben the firstborn of Israel, (for he <i>was</i> the firstborn; but, forasmuch as he defiled his father's bed, his birthright was given unto the sons of Joseph the son of Israel: and the genealogy is not to be reckoned after the birthright."
1282,18,0,"For Judah prevailed above his brethren, and of him came the chief ruler; but the birthright was Joseph's:)","For Judah prevailed above his brethren, and of him <i>came</i> the chief ruler; but the birthright <i>was</i> Joseph's:)"
1283,17,0,"The sons, I say, of Reuben the firstborn of Israel were, Hanoch, and Pallu, Hezron, and Carmi.","The sons, <i>I say</i>, of Reuben the firstborn of Israel <i>were</i>, Hanoch, and Pallu, Hezron, and Carmi."
1284,13,0,"The sons of Joel; Shemaiah his son, Gog his son, Shimei his son,","The sons of Joel; Shemaiah his son, Gog his son, Shimei his son,"
1285,9,0,"Micah his son, Reaia his son, Baal his son,","Micah his son, Reaia his son, Baal his son,"
1286,17,0,"Beerah his son, whom Tilgath-pilneser king of Assyria carried away captive: he was prince of the Reubenites.","Beerah his son, whom Tilgath–pilneser king of Assyria carried away <i>captive</i>: he <i>was</i> prince of the Reubenites."
1287,20,0,"And his brethren by their families, when the genealogy of their generations was reckoned, were the chief, Jeiel, and Zechariah,","And his brethren by their families, when the genealogy of their generations was reckoned, <i>were</i> the chief, Jeiel, and Zechariah,"
1288,23,0,"And Bela the son of Azaz, the son of Shema, the son of Joel, who dwelt in Aroer, even unto Nebo and Baal-meon:","And Bela the son of Azaz, the son of Shema, the son of Joel, who dwelt in Aroer, even unto Nebo and Baal–meon:"
1289,25,0,"And eastward he inhabited unto the entering in of the wilderness from the river Euphrates: because their cattle were multiplied in the land of Gilead.","And eastward he inhabited unto the entering in of the wilderness from the river Euphrates: because their cattle were multiplied in the land of Gilead."
1290,30,0,"And in the days of Saul they made war with the Hagarites, who fell by their hand: and they dwelt in their tents throughout all the east land of Gilead.","And in the days of Saul they made war with the Hagarites, who fell by their hand: and they dwelt in their tents throughout all the east <i>land</i> of Gilead."
1291,16,1,"And the children of Gad dwelt over against them, in the land of Bashan unto Salchah:","¶And the children of Gad dwelt over against them, in the land of Bashan unto Salchah:"
1292,13,0,"Joel the chief, and Shapham the next, and Jaanai, and Shaphat in Bashan.","Joel the chief, and Shapham the next, and Jaanai, and Shaphat in Bashan."
1293,24,0,"And their brethren of the house of their fathers were, Michael, and Meshullam, and Sheba, and Jorai, and Jachan, and Zia, and Heber, seven.","And their brethren of the house of their fathers <i>were</i>, Michael, and Meshullam, and Sheba, and Jorai, and Jachan, and Zia, and Heber, seven."
1294,34,0,"These are the children of Abihail the son of Huri, the son of Jaroah, the son of Gilead, the son of Michael, the son of Jeshishai, the son of Jahdo, the son of Buz;","These <i>are</i> the children of Abihail the son of Huri, the son of Jaroah, the son of Gilead, the son of Michael, the son of Jeshishai, the son of Jahdo, the son of Buz;"
1295,16,0,"Ahi the son of Abdiel, the son of Guni, chief of the house of their fathers.","Ahi the son of Abdiel, the son of Guni, chief of the house of their fathers."
1296,21,0,"And they dwelt in Gilead in Bashan, and in her towns, and in all the suburbs of Sharon, upon their borders.","And they dwelt in Gilead in Bashan, and in her towns, and in all the suburbs of Sharon, upon their borders."
1297,23,0,"All these were reckoned by genealogies in the days of Jotham king of Judah, and in the days of Jeroboam king of Israel.","All these were reckoned by genealogies in the days of Jotham king of Judah, and in the days of Jeroboam king of Israel."
1298,47,1,"The sons of Reuben, and the Gadites, and half the tribe of Manasseh, of valiant men, men able to bear buckler and sword, and to shoot with bow, and skilful in war, were four and forty thousand seven hundred and threescore, that went out to the war.","¶The sons of Reuben, and the Gadites, and half the tribe of Manasseh, of valiant men, men able to bear buckler and sword, and to shoot with bow, and skilful in war, <i>were</i> four and forty thousand seven hundred and threescore, that went out to the war."
1299,13,0,"And they made war with the Hagarites, with Jetur, and Nephish, and Nodab.","And they made war with the Hagarites, with Jetur, and Nephish, and Nodab."
1300,41,0,"And they were helped against them, and the Hagarites were delivered into their hand, and all that were with them: for they cried to God in the battle, and he was intreated of them; because they put their trust in him.","And they were helped against them, and the Hagarites were delivered into their hand, and all that <i>were</i> with them: for they cried to God in the battle, and he was intreated of them; because they put their trust in him."
1301,30,0,"And they took away their cattle; of their camels fifty thousand, and of sheep two hundred and fifty thousand, and of asses two thousand, and of men an hundred thousand.","And they took away their cattle; of their camels fifty thousand, and of sheep two hundred and fifty thousand, and of asses two thousand, and of men an hundred thousand."
1302,21,0,"For there fell down many slain, because the war was of God. And they dwelt in their steads until the captivity.","For there fell down many slain, because the war <i>was</i> of God. And they dwelt in their steads until the captivity."
1303,25,1,"And the children of the half tribe of Manasseh dwelt in the land: they increased from Bashan unto Baal-hermon and Senir, and unto mount Hermon.","¶And the children of the half tribe of Manasseh dwelt in the land: they increased from Bashan unto Baal–hermon and Senir, and unto mount Hermon."
1304,39,0,"And these were the heads of the house of their fathers, even Epher, and Ishi, and Eliel, and Azriel, and Jeremiah, and Hodaviah, and Jahdiel, mighty men of valour, famous men, and heads of the house of their fathers.","And these <i>were</i> the heads of the house of their fathers, even Epher, and Ishi, and Eliel, and Azriel, and Jeremiah, and Hodaviah, and Jahdiel, mighty men of valour, famous men, <i>and</i> heads of the house of their fathers."
1305,27,1,"And they transgressed against the God of their fathers, and went a whoring after the gods of the people of the land, whom God destroyed before them.","¶And they transgressed against the God of their fathers, and went a whoring after the gods of the people of the land, whom God destroyed before them."
1306,56,0,"And the God of Israel stirred up the spirit of Pul king of Assyria, and the spirit of Tilgath-pilneser king of Assyria, and he carried them away, even the Reubenites, and the Gadites, and the half tribe of Manasseh, and brought them unto Halah, and Habor, and Hara, and to the river Gozan, unto this day.","And the God of Israel stirred up the spirit of Pul king of Assyria, and the spirit of Tilgath–pilneser king of Assyria, and he carried them away, even the Reubenites, and the Gadites, and the half tribe of Manasseh, and brought them unto Halah, and Habor, and Hara, and to the river Gozan, unto this day."
1537,8,0,"The sons of Levi; Gershon, Kohath, and Merari.","The sons of Levi; Gershon, Kohath, and Merari."
1538,11,0,"And the sons of Kohath; Amram, Izhar, and Hebron, and Uzziel.","And the sons of Kohath; Amram, Izhar, and Hebron, and Uzziel."
1539,21,0,"And the children of Amram; Aaron, and Moses, and Miriam. The sons also of Aaron; Nadab, and Abihu, Eleazar, and Ithamar.","And the children of Amram; Aaron, and Moses, and Miriam. The sons also of Aaron; Nadab, and Abihu, Eleazar, and Ithamar."
1540,6,1,"Eleazar begat Phinehas, Phinehas begat Abishua,","¶Eleazar begat Phinehas, Phinehas begat Abishua,"
1541,8,0,"And Abishua begat Bukki, and Bukki begat Uzzi,","And Abishua begat Bukki, and Bukki begat Uzzi,"
1542,8,0,"And Uzzi begat Zerahiah, and Zerahiah begat Meraioth,","And Uzzi begat Zerahiah, and Zerahiah begat Meraioth,"
1543,7,0,"Meraioth begat Amariah, and Amariah begat Ahitub,","Meraioth begat Amariah, and Amariah begat Ahitub,"
1544,8,0,"And Ahitub begat Zadok, and Zadok begat Ahimaaz,","And Ahitub begat Zadok, and Zadok begat Ahimaaz,"
1545,8,0,"And Ahimaaz begat Azariah, and Azariah begat Johanan,","And Ahimaaz begat Azariah, and Azariah begat Johanan,"
1546,20,0,"And Johanan begat Azariah, (he it is that executed the priest's office in the temple that Solomon built in Jerusalem:)","And Johanan begat Azariah, (he <i>it is</i> that executed the priest's office in the temple that Solomon built in Jerusalem:)"
1547,8,0,"And Azariah begat Amariah, and Amariah begat Ahitub,","And Azariah begat Amariah, and Amariah begat Ahitub,"
1548,8,0,"And Ahitub begat Zadok, and Zadok begat Shallum,","And Ahitub begat Zadok, and Zadok begat Shallum,"
1549,8,0,"And Shallum begat Hilkiah, and Hilkiah begat Azariah,","And Shallum begat Hilkiah, and Hilkiah begat Azariah,"
1550,8,0,"And Azariah begat Seraiah, and Seraiah begat Jehozadak,","And Azariah begat Seraiah, and Seraiah begat Jehozadak,"
1551,18,0,"And Jehozadak went into captivity, when the LORD carried away Judah and Jerusalem by the hand of Nebuchadnezzar.","And Jehozadak went <i>into captivity</i>, when the L<font size=""-1"">ORD</font> carried away Judah and Jerusalem by the hand of Nebuchadnezzar."
1552,8,1,"The sons of Levi; Gershom, Kohath, and Merari.","¶The sons of Levi; Gershom, Kohath, and Merari."
1553,13,0,"And these be the names of the sons of Gershom; Libni, and Shimei.","And these <i>be</i> the names of the sons of Gershom; Libni, and Shimei."
1554,13,0,"And the sons of Kohath were, Amram, and Izhar, and Hebron, and Uzziel.","And the sons of Kohath <i>were</i>, Amram, and Izhar, and Hebron, and Uzziel."
1555,19,0,"The sons of Merari; Mahli, and Mushi. And these are the families of the Levites according to their fathers.","The sons of Merari; Mahli, and Mushi. And these <i>are</i> the families of the Levites according to their fathers."
1556,11,0,"Of Gershom; Libni his son, Jahath his son, Zimmah his son,","Of Gershom; Libni his son, Jahath his son, Zimmah his son,"
1557,12,0,"Joah his son, Iddo his son, Zerah his son, Jeaterai his son.","Joah his son, Iddo his son, Zerah his son, Jeaterai his son."
1558,13,0,"The sons of Kohath; Amminadab his son, Korah his son, Assir his son,","The sons of Kohath; Amminadab his son, Korah his son, Assir his son,"
